entorno,nombre,etapa,tipo,area_responsable,descripcion,monto_contrato,comuna,barrio,direccion,fecha_inicio,fecha_fin_inicial,plazo_meses,porcentaje_avance,licitacion_oferta_empresa,licitacion_anio,contratacion_tipo,nro_contratacion,cuit_contratista,expediente-numero
Hospital Velez,Ventilacion Morge + Tableros,Finalizada,Salud,Ministerio de Salud,Sistema de Aire Acondicionado Central para morgue,4320000.0,10,monte castro,p. calderon de la barca 1550,2021-09-02,2022-01-30,4,100,FAMOXS.A.,2021,2095,DI-2022-52-GCABA-DGADCYP,30708494905,nan
Hospital Velez Sarfield,Remodelacion Guardia,Finalizada,Salud,Ministerio de Salud,"La obra de guardia nueva, relocalizacion del jardin maternal, remodelacion del area administrativa y servicio de imagenes, consiste en el traslado y ampliacion de dichos servicios a traves de la construccion de un nuevo volumen que se adosa al edificio existente. El proyecto se resuelve desarrollando en planta baja la guardia, y en primer piso el sector medico de la guardia con sus dormitorios, estares y office. El jardin existente sera demolido para ser construido a nuevo. Dicha obra se completa con la remodelacion del edificio existente para la reubicacion del servicio de imagenes y nutricion, SAME y sector administrativo en planta baja, y la remodelacion de la sala de partos en primer piso, esta intervencion abarca una totalidad de 2252 m2 cubiertos, 121 m2 semicubiertos y 1840 m2 descubiertos.",135485000.0,10,monte castro,"calderon de la barca, pedro 1550",2018-10-26,2021-07-11,30,100,OXIGENOTERAPIANORTES.A.C.I.F.I.A.,2021,2095,DI-2021-54-GCABA-DGADCYP,30535645244,nan
Hospital Zubizarreta,Nuevo compresor de Aire Comprimido,Finalizada,Salud,Ministerio de Salud,Provision e instalacion de nuevo compresor para aire comprimido.,1995290.0,11,villa devoto,nueva york 3952,2021-05-30,2021-07-30,2,100,LESKOS.A.C.I.F.I.A,2021,2095,DI-2021-131-GCABA-DGADCYP,30520282528,nan
Hospital Zubizarreta,Oxigeno Central UTIM,Finalizada,Salud,Ministerio de Salud,"Provision e instalacion de materiales y equipos para la instalacion de Oxigeno, Aire Comprimido y Aspiracion.",1393371.87,11,villa devoto,nueva york 3952,2022-03-14,2022-04-13,1,100,ECOHMS.R.L.,2020,2095,DI-2021-17-GCABA-DGADCYP,30712548114,nan
SAME,Reparacion tablero general,Finalizada,Salud,Ministerio de Salud,Reparacion TGBT.,3777095.0,4,parque patricios,monasterio 480,2021-08-10,2021-10-09,2,100,ECOHMS.R.L.,2020,2095,235-GCABA-DGADCYP/2021,30712548114,nan
Cesac 18,Nuevo CESAC 18,Finalizada,Salud,Ministerio de Salud,"Nuevo edificio para el traslado del Cesac 18, en construccion en el barrio Papa Francisco.",135567777.16,8,lugano,manzana ndeg118 bo papa francisco,2021-01-20,2022-11-11,22,100,KIRSRL,2020,Licitacion Publica,RESOL-2020-700-GCABA-SSASS,30702232046,nan
Hospital Alvarez,Alvarez Tomografo,Finalizada,Salud,Ministerio de Salud,Construccion del servicio de Tomografia ubicado en el subsuelo del nuevo edificio de Guardia.,37110855.0,7,flores,dr. j.f. aranguren 2701,2021-10-07,2022-07-01,5,100,KIRSRL,2021,2095,DI-2021-293-GCABA-DGADCYP,30702232046,nan
Hospital Argerich,Quirofanos: AA etapa 1,Finalizada,Salud,Ministerio de Salud,Aire Acondicionado Quirofanos y Esterilizacion,40999696.87,4,boca,pi y margall 750,2021-11-29,2022-09-30,6,100,CONTROLCLIMS.A.,2021,2095,DI-2021-34992678-DGADCYP,30708689412,nan
Hospital Durand,AA consultorios externos PB,Finalizada,Salud,Ministerio de Salud,Aire Acondicionado Consulta Externa Planta Baja,42140851.5,6,caballito,diaz velez 5044,2021-11-29,2022-07-28,5,100,CONTROLCLIMS.A.,2021,2095,DI-2021-34923985-DGADCYP,30708689412,nan
Hospital Elizalde,Compresores y bombas de vacio,Finalizada,Salud,Ministerio de Salud,Provision e instalacion de equipos para reforzar las centrales de aire comprimido,18284745.0,1,constitucion,montes de oca 40,2022-04-28,2022-08-18,3,100,OXIGENOTERAPIANORTES.A.C.I.F.I.A.,2021,2095,DI-2022-85-GCABA-DGADCYP,30535645244,nan
Hospital Santojanni,Compresores y bombas de vacio,Finalizada,Salud,Ministerio de Salud,Provision e instalacion de equipos para reforzar las centrales de aire comprimido,8261067.0,9,mataderos,pilar 950,2022-04-28,2022-08-18,3,100,OXIGENOTERAPIANORTES.A.C.I.F.I.A.,2021,2095,DI-2022-85-GCABA-DGADCYP,30535645244,nan
Posta Sanitaria,Barrio Rodrigo Bueno,Finalizada,Salud,Ministerio de Salud,Fortalecimiento y desarrollo del Primer Nivel de Atencion. Se construira en la Manzana Ndeg63M del barrio Rodrigo Bueno.,42000007.0,1,puerto madero,manzana ndeg63m,2022-06-27,2022-09-30,3,100,GRAMMASERVICIOSS.A.S.,2022,2095,DI-2022-128-GCABA-DGADCYP,30715848461,nan
Hospital Elizalde,AA Quirofanos CCV 1deg etapa,Finalizada,Salud,Ministerio de Salud,Aire Acondicionado Central con condiciones especiales de Filtrado y Desinfeccion mediante radiacion UV para el Servicio de Cirugia,29254170.0,1,constitucion,montes de oca 40,2021-11-19,2022-10-01,7,100,CONTROLCLIMS.A.,2021,2095,DI-2021-326-GCABA-DGADCYP,30708689412,nan
Hospital Gutierrez,AA unidad 14,Finalizada,Salud,Ministerio de Salud,Provision e Instalacion de Sistema de Tratamiento de Aire Acondicionado Central con condiciones especiales de Filtrado y Desinfeccion mediante radiacion UVC para Unidad 14 Internacion Traumatologia,14301777.0,2,recoleta,gallo 1330,2022-06-06,2022-12-01,5,100,ECOHMS.R.L.,2021,2095,DI-2022-122-GCABA-DGADCYP,30712548114,nan
Ciclovias - Manteniento ,"PROVISION, COLOCACION Y MANTENIMIENTO DE SOLADOS, PAVIMENTO, CORDONES PREMOLDEADOS, DEMARCACION HORIZONTAL Y BICICLETEROS URBANOS",Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"Se ejecutara la provision, colocacion y el mantenimiento integral de solados, pavimento, cordones
premoldeados, demarcacion horizontal de ciclovias y bicisendas.",,1 a 15,territorio caba,territorio caba,,2022-10-30,17,100,ILUBAIRES,2021,Licitacion Publica,43/SIGAF/2021,30693811860,nan
Ciclovias - Expansion ,Expansion de Ciclovias,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"El objetivo general es la readecuacion del espacio vial para incrementar la traza de la red de
ciclovias y vincular tramos existentes.",112534098.7,1 a 15,territorio caba,territorio caba,,,12,100,PREDIALSA,2021,Licitacion Publica,10179-0005-LPU21,30693224809,nan
Parque de la Innovacion,Parque de la Innovacion - Licitacion 5 ,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"El proyecto consiste en una nueva vialidad en el espacio publico que conectara la apertura de la avenida Campos Salles con la salida existente de la Av. Leopoldo Lugones hacia la Av. Udaondo. Conectar vehicularmente el Parque de la Innovacion con la Au Lugones (y su colectora) y completar la red
de ciclovias.",97406301.94,13,nunez,"av. del libertador, av. guillermo udaondo, la nueva av. campos salles y la salida de la av. leopoldo lugones",2022-04-04,,8,100,PREDIALSA,2022,Licitacion Publica,10179-0057-LPU21,30693224809,nan
Calle Libertador ,Calle Compartida Libertador - Etapa 2,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"La obra consiste en la ejecucion de carriles exclusivos unidireccionales en cada sentido para bicicletas
a lo largo de la Av. Del Libertador entre el tramo comprendido entre el Viaducto Mitre y la Av.
Sarmiento.",172990876.82,14,palermo,av. del libertador entre viaducto hasta av. sarmiento,2022-04-18,2022-10-31,6,100,RICAVIASA,2021,Licitacion Publica,10179-0056-LPU21,30680314337,nan
Calle Libertador ,Calle Compartida Libertador - etapa 3,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,La obra consiste en la ejecucion de carriles exclusivos unidireccionales en cada sentido para bicicletas a lo largo de la Av. Del Libertador entre el tramo comprendido entre la Av. Sarmiento y San Martin,257790731.0,"14, 2 , 1 ","recoleta, palermo y retiro",av. del libertador entre sarmiento y san martin,,,0,18,RICAVIALSA,2021,Licitacion Publica,10179-0058-LPU21,30680314337,nan
Metrobus,Metrobus del Bajo etapa II - Paradores ,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,El proyecto tiene como fin extender el Metrobus del Bajo hasta La Boca conectando el sur de la ciudad.,1581742403.24,4 y 1,la boca y san telmo,independencia av. y paseo colon av.,2022-07-22,2023-03-31,5,17,MiavasaS.A.,2022,Licitacion Publica,10179-0023-LPU22,30677303863,nan
Barreras PDB,"SISTEMAS DE SENALIZACION ACTIVA EN LOS PASOS A NIVEL VEHICULARES Y 
PEATONALES DEL PASEO DEL BAJO",En ejecución,Transporte,Secretaria de Transporte y Obras Publicas,"La obra se desarrollara sobre cada uno de los pasos a nivel, vehiculares/peatonales, y peatonales exclusivamente, materializados en el marco de la obra Paseo 
del Bajo, donde se intervino la infraestructura de los FFCC que operan las lineas Gral. Mitre y Gral. Roca. La obra comprende la provision, instalacion y puesta en servicio de mecanismos de barreras, semaforos de aviso al conductor y peatonales, y todo lo referente a la Senalizacion vertical, horizontal, luminica y sonora.",456811928.21,1 y 4,"san nicolas, monserrat, san telmo y la boca","es sobre la via que conecta las lineas general mitre y general roca del ffcc, entre las avenidas cordoba y brasil y se interviene tambien en el paso a nivel alte. brown.",2021-09-13,,18,44,AUTOTROLSA,2021,Licitacion Publica,39-SIGAF-2021,30504913712,nan
Sucre,"REFUNCIONALIZACION Y OBRAS
COMPLEMENTARIAS SUCRE - PAMPA",En ejecución,Transporte,Secretaria de Transporte y Obras Publicas,La obra consiste en la materializacion de los apoyos de arquitectura y de servicios necesarios para el correcto funcionamiento de la actual Playa de Regulacion de colectivos.,71568934.63,13,belgrano,av. virrey vertiz y pampa,2022-09-08,2023-02-08,5,13,InstaelectroS.A.,2022,Licitacion Publica,10179-0041-LPU22,33661628729,nan
CNNYA,CRC Agote - San Martin,Finalizada,Instalaciones,Subsecretaria de Proyectos y Obras,"Puesta bajo Norma Instalaciones electricas, sanitarias, gas y termomecanicas de los Centros de Regimen Cerrados Agote y San Martin",169850013.0,7 y 14,p. chacabuco/palermo,curapaligue 727 / charcas 4602,2022-11-01,2024-01-20,14,100,CUNUMISA,2022,Licitacion Publica,10179-0065-LPU22,30615748036,EX 2022-25047139-DGCCYA
Ex au 3,Soluciones Habitacionales 3B,En ejecución,Arquitectura,Ministerio de Desarrollo Humano y Habitat,Construccion de Edificio de Soluciones Habitacionales desarrollado en PB mas 4 pisos en Calle Mendoza 4246. Contara con 27 viviendas de 4 ambientes y 18 de 3 ambientes (total 45 unidad mas 2 locales comerciales).,739248652.28,12,villa urquiza,mendoza 4246,2022-09-26,2023-09-26,12,0,AMGOBRASCIVILESSA,2022,Licitacion Publica,10172-0046-LP22,30519962884,EX2022-20130809-GCABA-DGTALMDEP
Procuracion,Procuracion Etapa 2,En ejecución,Arquitectura,Secretaria de Transporte y Obras Publicas,Puesta en valor de los accesos del edificio de Procuracion General,39620945.3,1,san nicolas,uruguay 440,2022-12-01,2023-06-30,7,0,SOLTERMSRL,2022,Licitacion Publica,10179-0096-LPU22,30702139062,EX2022-31117968-DGCCYA
BA Costa,Memorial Amia,Finalizada,Espacio Publico,Subsecretaria de Proyectos y Obras,"El Proyecto Memoria AMIA surge como consecuencia de la colaboracion entre la Asociacion Mutual Israelita Argentina y la Secretaria de Desarrollo Urbano (SDU), planteandose un nuevo espacio para de conmemoracion a las victimas del atentado a la AMIA, acaecido el 18 de Julio de 1994.",118832522.6,13,belgrano,predio ubicado entre el p. de la memoria y la estacion elevadora arroyo vega,2022-07-29,2023-07-29,12,100,SALVATORISAPARQUESYJARDINES,2022,Licitacion Publica,10179-0016-LPU22,30512700124,EE-2022-8914594-DGCCYA
Playon Ferroviario Colegiales,Playon Ferroviario Colegiales,En ejecución,Arquitectura,Secretaria de Transporte y Obras Publicas,Puesta en valor de dos galpones ubicados en el Playon Ferroviario de Colegiales. Los mismo seran refuncionalizados a fin de albergar programas de caracter semi-publico compatibles con el nuevo parque,91862279.64,13,colegiales,av. federico lacroze 2775,2022-12-15,2023-08-15,8,0,NAKUCONSTRUCCIONESSRL,2022,Licitacion Publica,10179-0105-LPU22,30575292174,EE-202233324226-DGCCYA
BA Costa,Parque de la Memoria Explanada,En ejecución,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Rediseno de Explanada que contemple un Acceso vehicular como acceso de servicio a la sala Presentes, Ahora y Siempre (PAyS). Asimismo se preven tareas de impermeabilizacion en diversos sectores",68763244.0,13,belgrano,rafael costanera obligado av 7001,2022-12-15,2023-07-15,7,0,CUNUMISA,2022,Licitacion Publica,10179-0106-LPU22,30615748036,EE-2022-33887916-DGCCYA
BA Costa,Parque de la Memoria Confiteria,En licitación,Arquitectura,Secretaria de Transporte y Obras Publicas,"Construccion de un espacio destinado a cafeteria dentro del predio del Parque de la Memoria. Contara con un gran salon vidriado con vistas hacia el rio, una zona de apoyo de servicio y sanitarios publicos",117280000.0,13,belgrano,rafael costanera obligado av 7001,2022-12-28,2023-08-30,8,0,CUNUMISA,2022,Licitacion Publica,10179-0103-LPU22,30615748036,EE-2022-32423526-DGCCYA
BA Costa,Parque del Golf,Finalizada,Espacio Publico,Subsecretaria de Proyectos y Obras,Espacio Publico ubicado en el actual Golf del Sector 5 (Costa Salguero),598847634.7,14,palermo,"av. costanera rafael obligado, a la altura de la calle salguero y a orillas del rio de la plata",2022-12-01,2023-10-31,11,100,NAKUCONSTRUCCIONESS.R.L.-ALTOTES.A.-UT,2022,Licitacion Publica,10179-0070-LPU22,30717825639,EX-2022-17713563-GCABA-DGPAR
Parque del Vega,Parque del Vega,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Puesta en valor del entorno al pozo alivianador del vega, incorporacion de areas de estacionamiento y esparcimiento. Continuidad de via de bicisenda y camino peatonal/vehicular de intertrabado el cual funcionara de abastecimiento para las distintas areas del parque.",314472332.17,13,nunez,av costanera 4899,2023-09-01,2023-02-28,6,100,SALVATORISA,2022,Licitacion Publica,BACON°10179-0033-LPU22,30512700124,"EX-2022-14400156-GCBA-DGPAR
 EX2022-16406780-GCBA-DGCCYA"
Parque Costero BA,Parque Costero BA,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Crear un nuevo parque publico costero con caracteristicas de playa publica que promueva la interaccion de las personas con el rio, integrandose al corredor biologico ribereno en continuidad con la Reserva Natural de Ciudad Universitaria, Parque de los Ninos, Costanera Norte, y la Reserva Ecologica Costanera Sur, entre otros y agregando asi un nuevo espacio al borde del rio en la Ciudad.",1523334227.35,13,nunez,av costanera 6551,2022-11-28,2023-10-28,9,100,CRIBASA,2022,Licitacion Publica,BACON°10179-0079-LPU22,30505454436,EX N° 26487008-GCABA-DGPAR/22 EX N° 26908441-GCABA-DGCCYA/22
Complejos Habitacionales,Dorrego (Los Perales),Finalizada,nan,Subsecretaria de Gestion Comunal,nan,0.0,9,mataderos,"monte y de la torre, lisandro av.",,,0,100,nan,nan,nan,nan,nan,nan
Complejos Habitacionales,Piedrabuena,Finalizada,nan,Subsecretaria de Gestion Comunal,nan,0.0,8,villa lugano,piedrabuena av y castanares av.,,,0,100,nan,nan,nan,nan,nan,nan
Complejos Habitacionales,Lacarra,Finalizada,nan,Subsecretaria de Gestion Comunal,nan,0.0,8,villa soldati,av hector campora y av castanares,,,0,100,nan,nan,nan,nan,nan,nan
Complejos Habitacionales,Padre Mugica,Proyecto finalizado,nan,Subsecretaria de Gestion Comunal,nan,0.0,8,villa lugano,"paz, gral. av. 15330",,,0,0,nan,nan,nan,nan,nan,nan
La Transformacion no Para,Eco Casa (Ex hostal del lago),Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"La obra contempla la recuperacion del edificio en su totalidad. Las tareas se basan en la conservacion integral exterior e interior, completando y restaurando sus elementos existentes,",107756988.3,1,palermo,av bunge y av los ombues,2023-02-01,2023-09-18,4,100,SeobS.A.,2022,Licitacion Publica,351-0097-LPU22,33692849979,nan
Casco Historico,Cruces Nivelados Tacuari,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"El proyecto tiene como objetivo la renovacion y puesta en valor de ciertas areas que conforman el Casco Historico de la Ciudad. La propuesta busca activar el area en terminos turisticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervencion proyectada se basa, principalmente, en un criterio de conservacion y restauracion, ejecutando tareas de limpieza y proteccion, conjuntamente con obras de iluminacion que jerarquizan los elementos significativos.",87000000.0,1,monserrat,av. belgrano y juan de garay,2022-09-29,2023-01-31,3,100,SEOB,2022,Licitacion Publica de etapa multiple,648/SIGAF/2018,33692849979,nan
Casco Historico,Cruces nivelados Piedras,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"El proyecto tiene como objetivo la renovacion y puesta en valor de ciertas areas que conforman el Casco Historico de la Ciudad. La propuesta busca activar el area en terminos turisticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervencion proyectada se basa, principalmente, en un criterio de conservacion y restauracion, ejecutando tareas de limpieza y proteccion, conjuntamente con obras de iluminacion que jerarquizan los elementos significativos.",251000000.0,1,monserrat,piedras e/belgrano y juan de garay,2023-02-02,2023-05-02,3,100,SEOB-RICAVIAL,2023,Licitacion Publica de etapa multiple,648/SIGAF/2018,30-68031433-7,nan
Casco Historico,Fachadas Patrimoniales Et. 6 Casal de Cataluna,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"El proyecto tiene como objetivo la renovacion y puesta en valor de ciertas areas que conforman el Casco Historico de la Ciudad. La propuesta busca activar el area en terminos turisticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervencion proyectada se basa, principalmente, en un criterio de conservacion y restauracion, ejecutando tareas de limpieza y proteccion, conjuntamente con obras de iluminacion que jerarquizan los elementos significativos",49022883.92,1,san telmo,chacabuco entre independencia y eeuu,2023-02-01,2023-07-13,6,100,HITConstrucciones,2022,Licitacion Publica,351-0100-LPU22,30611874851,nan
Casco Historico,Fachadas Patrimoniales Et. 6 Chacabuco 874 (Ex pista urbana),Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"El proyecto tiene como objetivo la renovacion y puesta en valor de ciertas areas que conforman el Casco Historico de la Ciudad. La propuesta busca activar el area en terminos turisticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervencion proyectada se basa, principalmente, en un criterio de conservacion y restauracion, ejecutando tareas de limpieza y proteccion, conjuntamente con obras de iluminacion que jerarquizan los elementos significativos",35981887.41,1,san telmo,chacabuco 874,2023-03-13,2023-07-13,6,75,ConsulperSA,2022,Licitacion Publica,351-0064-LPA22,30611874851,nan
